Source,ID,Timestamp,Name,Latitude,Longitude,AQI,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed
gov,31390932574706768021562473002,05/06/2025 06:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,74,59.48588787739105,47.00920542638335,16.075904,,11.784375,1.48468,26.3,93.0,1008.0,1.98
gov,31388839920718814259329251882,05/06/2025 06:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,64,56.66879526367189,64.49353240966795,6.951954,4.8979,7.37125,1.28668,26.03,100.0,1008.0,1.03
gov,29213751141295132066317063859,05/06/2025 06:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,2,1.195,0.75335,3.2977455,,,0.55732,,,,
gov,31390903576425084107499649578,05/06/2025 08:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,77,77.36356187399689,52.155355344176,22.6453665,,9.76459375,4.12332,27.0,80.0,1008.0,1.89
gov,28560877461938780203765592307,05/06/2025 08:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,82,81.50588033344583,53.02720128070897,7.065604,7.8729,22.52915625,,26.96,80.0,1008.0,1.78
gov,31390908889087377344742439468,05/06/2025 08:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,73,72.58288829768318,66.44407614291634,23.579591500000003,0.22125,2.45,2.64868,27.01,81.0,1009.0,2.02
gov,31390916083317566102523755051,05/06/2025 08:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,64,64.49414327425092,,36.225471,10.89085,,,29.48,79.0,1008.0,2.06
gov,31388851800421997746903202346,05/06/2025 08:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,65,65.05170249023436,51.37865015896824,9.7569835,3.18875,3.76015625,1.6993200000000002,30.01,74.0,1008.0,0.51
gov,29195707587706641566224751462,05/06/2025 07:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,54,98.899471875,54.4139817562863,5.8075485,,,6.41536,27.81,85.0,1009.0,0.04
gov,28505268571336961948594948504,05/06/2025 08:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,22,22.294171435546875,15.059096728515623,11.710005,22.62875,61.69062499999999,,26.93,89.0,1009.0,2.5
gov,31387251434693138681789561386,05/06/2025 08:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,-,,,42.978479,,,9.97768,29.32,76.0,1008.0,0.87
gov,31388883344354363840031242796,05/06/2025 08:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,70,70.1635295572832,,13.858829,,11.465625,1.2028,29.23,80.0,1008.0,1.87
gov,31390932574706768021562473002,05/06/2025 07:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,58,58.0451785239079,44.94216340986134,22.13625,,1.29478125,1.4473200000000002,29.01,84.0,1009.0,3.38
gov,31388839920718814259329251882,05/06/2025 07:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,71,68.6952545410156,70.97445672607424,8.304675,5.0846,7.102343749999999,1.88032,28.03,89.0,1009.0,2.06
gov,29213751141295132066317063859,05/06/2025 08:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,-,1.195,0.75335,3.294111,,,2.75244,,,,
gov,31390903576425084107499649578,05/06/2025 10:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,92,92.45454269870432,59.49038135483592,25.709304000000003,,10.606,4.4350000000000005,31.0,74.0,1009.0,0.96
gov,28560877461938780203765592307,05/06/2025 10:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,88,88.45380281139218,57.85887450941918,8.0913335,15.37625,24.530218750000003,,30.96,74.0,1009.0,0.77
gov,31390908889087377344742439468,05/06/2025 10:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,83,82.60512700195312,73.15746676689369,23.37645,0.4571,7.4090625,2.6796800000000003,31.01,74.0,1009.0,1.31
gov,31390916083317566102523755051,05/06/2025 10:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,59,59.41810260219198,,34.570875,11.98665,,,32.26,70.0,1008.0,4.12
gov,31388851800421997746903202346,05/06/2025 10:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,60,60.0737881116801,51.67194795388468,8.750525,3.2496,1.9296875,1.82232,30.01,79.0,1008.0,3.6
gov,29195707587706641566224751462,05/06/2025 10:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,110,109.74829410807293,52.060028851554335,6.1167945,,,7.653400000000001,29.67,74.0,1009.0,1.27
gov,28505268571336961948594948504,05/06/2025 10:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,24,23.601141923599187,15.919331086865167,12.207070000000002,22.62875,61.69062499999999,,29.15,78.0,1009.0,2.18
gov,31387251434693138681789561386,05/06/2025 10:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,-,,,46.2975835,,,8.817,30.36,71.0,1008.0,2.22
gov,31388883344354363840031242796,05/06/2025 10:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,64,64.10784151020653,,13.836129,,14.86171875,0.62932,31.2,68.0,1008.0,1.31
gov,31390932574706768021562473002,05/06/2025 10:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,43,43.40422959107519,22.26353198242187,10.423246,,7.483343749999999,1.409,30.93,71.0,1009.0,4.13
gov,31388839920718814259329251882,05/06/2025 09:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,78,77.65877583007813,71.16485994873048,2.5275955,4.9604,7.15703125,0.895,32.03,70.0,1009.0,4.12
gov,29213751141295132066317063859,05/06/2025 10:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,-,1.195,0.75335,3.28986,,,0.4519999999999999,,,,
gov,31390903576425084107499649578,05/06/2025 11:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,91,91.26321070865676,62.26133817421861,23.425508500000003,,17.088125,5.078320000000001,32.0,67.0,1008.0,0.33
gov,28560877461938780203765592307,05/06/2025 11:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,92,91.9118483755903,61.188340426820645,6.712562500000001,20.4454,21.147125,,31.96,66.0,1008.0,0.28
gov,31390908889087377344742439468,05/06/2025 11:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,87,86.60767197265625,72.23982080599737,20.08335,0.33085,13.15209375,2.3600000000000003,32.01,66.0,1008.0,0.8
gov,31390916083317566102523755051,05/06/2025 11:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,58,57.95440698849711,,32.2976415,10.3096,,,32.82,68.0,1009.0,5.66
gov,31388851800421997746903202346,05/06/2025 11:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,55,54.653323352726105,49.99404909783854,8.730046,2.9929,5.6828125,1.76232,31.01,70.0,1008.0,2.57
gov,29195707587706641566224751462,05/06/2025 11:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,146,146.47883723958333,55.6640516258356,5.2766635,,,6.70668,30.38,68.0,1008.0,1.66
gov,28505268571336961948594948504,05/06/2025 11:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,30,29.68502744140625,19.63759460449219,12.411096,22.62875,61.69062499999999,,29.81,72.0,1008.0,2.07
gov,31387251434693138681789561386,05/06/2025 11:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,-,,,43.1670625,,,8.97968,30.93,66.0,1007.0,2.44
gov,31388883344354363840031242796,05/06/2025 11:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,66,65.84557147588644,,13.827637500000002,,18.3111875,0.6528,32.02,63.0,1007.0,1.23
gov,31390932574706768021562473002,05/06/2025 11:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,46,36.30435214843751,18.5340220703125,10.1847165,,9.3200625,1.6820000000000002,31.42,66.0,1009.0,3.94
gov,31388839920718814259329251882,05/06/2025 11:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,63,53.67888725585937,63.28806588134765,2.0717215,5.5741,6.0856875,1.1412000000000002,32.03,70.0,1009.0,5.66
gov,29213751141295132066317063859,05/06/2025 11:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,-,1.195,0.75335,3.2937455,,,2.58728,,,,
gov,31390903576425084107499649578,05/06/2025 12:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,100,100.05843839518228,65.32785813077925,22.998171000000003,,25.11796875,5.394,32.0,63.0,1007.0,0.78
gov,28560877461938780203765592307,05/06/2025 12:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,91,90.52537809454203,62.27472832309681,7.3470835,28.16835,25.0875,,31.96,63.0,1007.0,0.79
gov,31390908889087377344742439468,05/06/2025 12:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,93,93.10992304687495,70.97539364229561,18.9872585,0.23875,19.984375,2.65668,32.01,63.0,1007.0,0.55
gov,31390916083317566102523755051,05/06/2025 12:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,53,52.50664364683291,,34.795271,12.2121,,,32.82,68.0,1008.0,4.63
gov,31388851800421997746903202346,05/06/2025 12:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,49,48.77146217651868,41.94366916716181,9.109346,3.67875,8.02990625,1.855,31.01,70.0,1008.0,3.6
gov,29195707587706641566224751462,05/06/2025 12:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,121,121.12962076822916,59.312159069655365,5.3370555,,,6.23076,30.71,66.0,1007.0,1.69
gov,28505268571336961948594948504,05/06/2025 12:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,30,30.44281450195313,19.81971394042969,12.490061,22.62875,61.69062499999999,,30.28,69.0,1007.0,1.97
gov,31387251434693138681789561386,05/06/2025 12:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,-,,,39.589512500000005,,,9.722,31.34,62.0,1006.0,2.6
gov,31388883344354363840031242796,05/06/2025 12:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,68,68.23478135345236,,14.343304000000002,,16.40390625,1.12728,32.61,57.0,1006.0,1.87
gov,31390932574706768021562473002,05/06/2025 12:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,47,32.53982456054687,17.069446826171884,9.635775,,10.35365625,1.95132,32.21,63.0,1008.0,3.88
gov,31388839920718814259329251882,05/06/2025 12:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,59,37.564272753906245,58.93557673339844,1.5972835,6.0654,5.440625,1.33892,32.03,70.0,1008.0,4.63
gov,29213751141295132066317063859,05/06/2025 12:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,-,1.195,0.75335,3.296411,,,2.12888,,,,
gov,31390903576425084107499649578,05/06/2025 13:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,114,114.43334025065104,69.56889947509765,22.5573665,,27.45625,5.456,33.0,56.0,1005.0,0.93
gov,28560877461938780203765592307,05/06/2025 13:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,102,102.29210730598965,64.94533295682834,9.2840415,39.4479,28.08334375,,32.96,56.0,1005.0,1.0
gov,31390908889087377344742439468,05/06/2025 13:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,90,89.64331420929106,67.62291205533649,17.851046,0.35835,22.5315,2.983,33.01,57.0,1005.0,0.8
gov,31390916083317566102523755051,05/06/2025 13:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,50,42.13592734375001,,36.7250415,14.5446,,,33.93,64.0,1007.0,5.66
gov,31388851800421997746903202346,05/06/2025 13:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,37,37.35716025390624,31.161628955078125,8.2393085,3.72085,11.329375,1.61132,32.01,62.0,1007.0,3.6
gov,29195707587706641566224751462,05/06/2025 13:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,60,121.12962076822916,60.3744980271664,4.3379475,,,5.38724,31.21,63.0,1006.0,1.3
gov,28505268571336961948594948504,05/06/2025 13:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,32,32.1399142578125,20.24973518066406,12.4098835,22.62875,61.69062499999999,,30.85,68.0,1006.0,1.16
gov,31387251434693138681789561386,05/06/2025 13:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,-,,,39.891675,,,10.478000000000002,31.99,58.0,1005.0,2.49
gov,31388883344354363840031242796,05/06/2025 13:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,71,70.80459815006164,,13.884625000000002,,18.70234375,1.07512,33.28,53.0,1005.0,2.32
gov,31390932574706768021562473002,05/06/2025 13:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,35,34.25740776367188,19.53535656738281,8.9744875,,11.421875,1.721,33.09,53.0,1007.0,4.33
gov,31388839920718814259329251882,05/06/2025 13:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,56,27.883676464843752,55.57794786376954,2.490593,5.0329,10.3290625,1.14532,33.03,62.0,1007.0,5.66
gov,29213751141295132066317063859,05/06/2025 13:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,-,1.195,0.75335,3.297305,,,1.0832000000000002,,,,
gov,28560877461938780203765592307,05/06/2025 14:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,106,106.31421399112448,65.7567593704527,7.609479,43.1225,42.67109375,,32.96,56.0,1004.0,1.05
gov,31390908889087377344742439468,05/06/2025 14:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,93,92.86738596730956,69.84738718688752,17.965471,0.44665,15.75365625,3.1866800000000004,33.01,55.0,1004.0,1.0
gov,31390916083317566102523755051,05/06/2025 14:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,46,38.1831587890625,,35.2117665,16.2021,,,34.01,59.0,1006.0,4.12
gov,31388851800421997746903202346,05/06/2025 14:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,24,23.707325878906246,23.22780615234375,7.637054000000001,3.9504,7.64596875,1.585,32.01,62.0,1006.0,4.12
gov,29195707587706641566224751462,05/06/2025 14:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,68,67.55364575195313,59.05539742255668,3.726941,,,4.79484,32.51,61.0,1005.0,0.98
gov,31387251434693138681789561386,05/06/2025 14:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,-,,,39.533175,,,11.139,32.79,59.0,1005.0,2.65
gov,31388883344354363840031242796,05/06/2025 14:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,74,74.32991175198863,,13.591296,,20.32759375,1.46232,33.73,54.0,1004.0,2.88
gov,31390932574706768021562473002,05/06/2025 14:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,36,36.040718212890624,28.47246984863282,12.151879,,9.25234375,1.56168,34.5,59.0,1006.0,4.95
gov,31388839920718814259329251882,05/06/2025 14:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,55,25.564445214843747,54.53670882568359,1.215175,3.3,6.442718750000001,1.97168,34.03,59.0,1006.0,4.12
gov,29213751141295132066317063859,05/06/2025 14:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,-,1.195,0.75335,3.2998625,,,1.1336000000000002,,,,
gov,31390903576425084107499649578,05/06/2025 15:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,119,118.66666699218749,69.16244661865235,17.6506915,,24.1955625,5.281000000000001,33.0,59.0,1004.0,1.47
gov,28560877461938780203765592307,05/06/2025 15:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,113,112.80385203608152,65.6223476067684,7.2564375,38.82165,39.72603125,,32.96,60.0,1004.0,1.67
gov,31390908889087377344742439468,05/06/2025 15:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,100,100.01466321812563,67.81032812095694,15.9078165,0.3871,14.60078125,2.934,33.01,58.0,1004.0,0.93
gov,31390916083317566102523755051,05/06/2025 15:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,43,37.495200585937496,,35.2525835,14.7579,,,32.01,70.0,1005.0,6.69
gov,31388851800421997746903202346,05/06/2025 15:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,23,16.973538671874994,22.50334970703125,7.808462500000001,3.98375,12.4100625,1.59132,32.01,62.0,1005.0,4.12
gov,29195707587706641566224751462,05/06/2025 15:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,119,118.69646789550782,58.56508360970487,3.626382500000001,,,4.796320000000001,32.77,62.0,1004.0,0.97
gov,28505268571336961948594948504,05/06/2025 15:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,26,26.269126220703125,16.702916088867184,12.789625,22.62875,61.69062499999999,,32.81,61.0,1004.0,1.44
gov,31387251434693138681789561386,05/06/2025 15:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,-,,,42.10335,,,11.103000000000002,32.73,64.0,1004.0,2.46
gov,31388883344354363840031242796,05/06/2025 15:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,77,77.4590905077579,,13.719929,,23.6796875,1.70932,32.67,62.0,1004.0,3.89
gov,31390932574706768021562473002,05/06/2025 15:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,62,29.300338378906257,29.36927468261718,11.2683335,,13.43775,1.7233200000000002,31.29,66.0,1005.0,5.8
gov,31388839920718814259329251882,05/06/2025 15:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,54,24.97334057617187,53.74369729275716,0.2306,2.37085,9.77265625,1.3092,32.03,70.0,1005.0,6.69
gov,29213751141295132066317063859,05/06/2025 15:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,-,1.195,0.75335,3.3027725,,,1.99164,,,,
gov,31390903576425084107499649578,05/06/2025 16:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,107,106.91948563639322,64.85362025146483,17.337475,,25.946625,5.2010000000000005,33.0,65.0,1003.0,3.01
gov,28560877461938780203765592307,05/06/2025 16:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,108,108.22032063370526,63.28320678000888,5.691604,32.6804,39.62915625,,32.96,65.0,1003.0,3.03
gov,31390908889087377344742439468,05/06/2025 16:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,103,102.78929367722267,67.0450112751583,13.8538875,0.33875,11.50546875,2.6940000000000004,33.01,63.0,1003.0,2.8
gov,31390916083317566102523755051,05/06/2025 16:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,41,36.79907558593749,,35.915025,14.25835,,,32.26,68.0,1005.0,3.6
gov,31388851800421997746903202346,05/06/2025 16:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,21,15.977718457031248,21.16433781738281,8.650425,3.83125,14.10340625,1.4480000000000002,32.01,66.0,1005.0,3.6
gov,29195707587706641566224751462,05/06/2025 16:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,127,127.09790999348957,58.47493893782959,4.2675955,,,5.26832,31.81,66.0,1003.0,1.85
gov,28505268571336961948594948504,05/06/2025 16:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,25,24.844668994140623,15.415600341796871,12.692018,,,,31.95,62.0,1003.0,0.33
